MCC,AUC,Balanced Accuracy,F1,F2,Recall,Specificity,Precision,PRAUC,NPV,Estimator,Best Params,Fold
0.9161184210526315,0.9971217105263159,0.9580592105263157,0.96875,0.96875,0.96875,0.9473684210526315,0.96875,0.9983054485417137,0.9473684210526315,RandomForest,"{'clf__n_estimators': 249, 'clf__max_depth': 8, 'clf__min_samples_split': 10}",38
0.8104323076121643,0.9806743421052632,0.9029605263157895,0.9302325581395349,0.9345794392523364,0.9375,0.868421052631579,0.9230769230769231,0.9884154714663411,0.8918918918918919,RandomForest,"{'clf__n_estimators': 251, 'clf__max_depth': 8, 'clf__min_samples_split': 7}",39
0.9369589842087575,0.9983552631578948,0.9658717105263157,0.9767441860465116,0.9813084112149533,0.984375,0.9473684210526315,0.9692307692307692,0.9990457459207459,0.972972972972973,RandomForest,"{'clf__n_estimators': 286, 'clf__max_depth': 8, 'clf__min_samples_split': 5}",40
0.9174679487179487,0.9979967948717948,0.9587339743589743,0.96875,0.96875,0.96875,0.9487179487179487,0.96875,0.99879773004773,0.9487179487179487,RandomForest,"{'clf__n_estimators': 201, 'clf__max_depth': 6, 'clf__min_samples_split': 5}",41
0.9165991902834008,0.9850202429149798,0.9582995951417004,0.9692307692307692,0.9692307692307692,0.9692307692307692,0.9473684210526315,0.9692307692307692,0.9903795586546293,0.9473684210526315,RandomForest,"{'clf__n_estimators': 232, 'clf__max_depth': 12, 'clf__min_samples_split': 5}",42
0.8741776315789473,0.9765625,0.9370888157894737,0.953125,0.953125,0.953125,0.9210526315789473,0.953125,0.9801891049947864,0.9210526315789473,RandomForest,"{'clf__n_estimators': 246, 'clf__max_depth': 8, 'clf__min_samples_split': 5}",43
0.916035513831031,0.9962993421052632,0.9527138157894737,0.9692307692307692,0.9782608695652174,0.984375,0.9210526315789473,0.9545454545454546,0.9978987031424191,0.9722222222222222,RandomForest,"{'clf__n_estimators': 136, 'clf__max_depth': 7, 'clf__min_samples_split': 4}",44
0.8741776315789473,0.9884868421052632,0.9370888157894737,0.953125,0.953125,0.953125,0.9210526315789473,0.953125,0.9929260227097307,0.9210526315789473,RandomForest,"{'clf__n_estimators': 201, 'clf__max_depth': 6, 'clf__min_samples_split': 5}",45
0.8862373647430278,0.9995993589743589,0.953125,0.9508196721311475,0.9235668789808917,0.90625,1.0,1.0,0.9997596153846153,0.8666666666666667,RandomForest,"{'clf__n_estimators': 164, 'clf__max_depth': 7, 'clf__min_samples_split': 10}",46
0.9792504375581025,1.0,0.986842105263158,0.9923664122137404,0.9969325153374233,1.0,0.9736842105263158,0.9848484848484849,1.0,1.0,RandomForest,"{'clf__n_estimators': 201, 'clf__max_depth': 6, 'clf__min_samples_split': 5}",47
0.8746474853815167,0.9919819078947368,0.9263980263157895,0.9545454545454546,0.9722222222222222,0.984375,0.868421052631579,0.9264705882352942,0.9952510619446089,0.9705882352941176,RandomForest,"{'clf__n_estimators': 106, 'clf__max_depth': 11, 'clf__min_samples_split': 2}",48
0.8525592384567735,0.982935855263158,0.9185855263157895,0.9465648854961832,0.9597523219814241,0.96875,0.868421052631579,0.9253731343283582,0.9893285487241344,0.9428571428571428,RandomForest,"{'clf__n_estimators': 105, 'clf__max_depth': 15, 'clf__min_samples_split': 3}",49
0.8525592384567735,0.9695723684210527,0.9185855263157895,0.9465648854961832,0.9597523219814241,0.96875,0.868421052631579,0.9253731343283582,0.9761308229111009,0.9428571428571428,RandomForest,"{'clf__n_estimators': 285, 'clf__max_depth': 14, 'clf__min_samples_split': 2}",50
0.9796762858209848,0.999198717948718,0.9921875,0.9921259842519685,0.987460815047022,0.984375,1.0,1.0,0.9995265151515151,0.975,SVM,"{'clf__C': 0.07853457896072559, 'clf__kernel': 'linear'}",1
0.9164923742549432,0.9939271255060729,0.952834008097166,0.9696969696969697,0.9785932721712538,0.9846153846153847,0.9210526315789473,0.9552238805970149,0.9964553161084304,0.9722222222222222,SVM,"{'clf__C': 0.10938889355499766, 'clf__kernel': 'linear'}",2
0.9376273128643323,0.9983552631578947,0.971217105263158,0.9763779527559056,0.9717868338557993,0.96875,0.9736842105263158,0.9841269841269841,0.9990457459207459,0.9487179487179487,SVM,"{'clf__C': 0.08050004042994224, 'clf__kernel': 'linear'}",3
0.9369589842087575,0.9930098684210527,0.9658717105263157,0.9767441860465116,0.9813084112149533,0.984375,0.9473684210526315,0.9692307692307692,0.9956736469512324,0.972972972972973,SVM,"{'clf__C': 0.03184953180730914, 'clf__kernel': 'linear'}",4
